0.5969672,0.7176713,0.32994384,0.3864333,0.29587823,0.29920033,0.21543358,0.5508113,0.4740372,0.19351654,0.64838856,0.49746382,0.52587944,0.61185706,0.5034579,0.30563423,0.23189208,0.36622417,0.2229694,0.5434915,0.47827548,0.54944724,0.29405954,0.33708173,0.7308549,0.46994364,0.35254517,0.49929082,0.21571708,0.6394113,0.42607564,0.8585712,0.25518623,0.25450745,0.4269913,0.58117557,0.8377769,0.598647,0.8371553,0.13186692,0.56740487,0.7491536,0.68609816,0.21272412,0.3604621,0.41346794,0.8367212,0.40742815,0.4515061,0.86049294,0.40859082,0.76921284,0.83746517,0.63109237,0.82191455,0.67186195,0.67363274,0.86280495,0.8304294,0.75974023,0.9012257,0.80265635,,0.7074902,0.7636541,0.57536584,0.7376757,0.6426361,0.7356816,0.8462303,0.8876181,0.61732167,0.77807385,0.7673323,0.8161423,0.79612696,0.69753534,0.63798815,0.8164883,0.71695924,0.9712681,0.41496676,0.7944744,0.7677105,0.8903629,1,0.9107715,0.9868688,0.8631135,0.6263829,0.8196375,0.82623255,0.7672893,0.7282586,0.7379875,0.8062737,0.7943125,0.597354,0.8253982,0.92954546,0.6737631,0.7725797,0.86393327,0.6853501,0.8482188,0.87123,0.6294421,0.6439232,0.92440015,0.7472207,0.5398696,0.68732077,0.92806876,0.6294975,0.7560016,0.87178123,0.77819586,0.8037063,0.79130673,0.6715068,0.78443426,0.8547122,0.8572839,0.94644886,0.7860315,0.7105449,0.6553147,0.25592116,0.6922593,0.5938049,0.40812054,0.46860737,0.85946256,0.8432059,0.8823795,0.4133158,0.8994772,0.43861836,0.4913292,0.53848726,0.7070949,0.7460457,0.61068803,0.74882597,0.76066434,0.55847144,0.85229826,0.5262748,0.5442204,0.8138317,0.76367277,0.50284994,0.5517223,0.68286633,0.5288803,0.37007278,0.51103187,0.2669616,0.7137361,0.7977397,0.60242224,0.90016097,0.7709133,0.60972387,0.6539838,0.5498999,0.5144353,0.31733596,0.5059758,0.39579102,0.40757996,0.5138419,0.48305532,0.6046534,0.50346476,0.866423,0.47284344,0.6264519,0.6804157,0.48485827,0.41801605,0.8109779,0.6651455,0.44101933,0.7880472,0.19413564,0.4440778,0.30058447,0.8623714,0.70403147,0.84049857,0.66489446,0.8233372,0.6132124,0.8089207,0.32578343,0.32429934,0.77921444,0.58373517,0.53580433,0.8317701
0.5058959,0.4626756,0.37449396,0.3233033,0.2142714,0.28348172,0.42356762,0.56760085,0.3612909,0.45056924,0.3064615,0.41140726,0.5906627,0.6118097,0.70507544,0.28759137,0.48683655,0.49407315,0.675343,0.58590984,0.37584028,0.35815823,0.3907004,0.59574366,0.71332216,0.16890341,0.4010496,0.32124498,0.31704152,0.577158,0.58529407,0.7235588,0.48838368,0.30558002,0.68935305,0.74324113,0.4905375,0.45948416,0.74301445,0.44321,0.78373873,0.6131404,0.65448207,0.29780185,0.50309145,0.5600483,0.49734834,0.5074637,0.66403764,0.7480995,0.4521109,0.4334704,0.6413368,0.38817385,0.40202498,0.6352859,0.5705727,0.6502937,0.38748416,0.5724543,0.55621433,0.56855875,0.5093265,0.5230657,0.79435414,0.4359286,0.70091903,0.4869227,0.5557972,0.7772363,0.7875147,0.4147578,0.51056117,0.52710855,0.6051269,0.602479,0.69888705,0.5787003,0.56086665,0.5468892,0.8703343,0.6148075,0.6346255,0.6985276,0.73581994,0.8760873,0.7558863,0.8450315,0.80168796,0.51561075,0.7751663,0.5306391,0.61790395,0.33745497,0.5645009,0.48803553,0.6174548,0.31582955,0.5492297,0.8380158,0.50600153,0.6173703,0.62552893,0.2761599,0.73167837,0.5683156,0.49265823,0.54271877,0.6230672,0.5705176,0.4351491,0.5683164,0.5866961,0.66466683,0.54487675,0.7267216,0.58921343,0.42943716,0.4329568,0.44301555,0.45112625,0.61726105,0.59004796,0.59348696,0.5390681,0.34719566,0.42061937,0.26212856,0.45755664,0.51916116,0.5180718,0.11143942,0.66281414,0.7589851,0.7410862,0.31670257,0.7209277,0.8148329,0.76705843,0.30093545,0.43051308,0.49332342,0.3597946,0.4408202,0.5555302,0.4076224,0.6185937,0.29399478,0.6047719,0.49155262,0.66498506,0.5730105,0.43050045,0.6654839,0.46797797,0.6141999,0.4808436,0.55869436,0.55469537,0.41583884,0.552537,0.28482568,0.7454972,0.36002406,0.564932,0.5346408,0.62955445,0.33178967,0.69099325,0.3342334,0.6676645,0.7150591,0.8074907,0.6037925,0.53489685,0.8331647,0.66637784,0.49815053,0.39726943,0.42509615,0.6682146,0.62925446,0.60261893,0.22693652,0.6665089,0.10133772,0.52488196,0.1865576,0.12616824,0.3588411,0.58468235,0.40418786,0.5492306,0.31079027,0.5930816,0.7831619,0.42760387,0.14741495,0.399749,0.23773351,0.6450262
0.6494443,0.5596151,0.7173809,0.66541225,0.70366186,0.61692524,0.5201375,0.59973854,0.4947995,0.73227984,0.64036846,0.4307393,0.70522034,0.6940916,0.6258257,0.6002117,0.6671307,0.50133175,0.5058637,0.5986024,0.5291005,0.5262639,0.57181984,0.581325,0.808639,0.3666048,0.31817138,0.798677,0.8079067,0.8150349,0.6291938,0.70134133,0.35273132,0.49191248,0.60398453,0.60608554,0.65403587,0.46497986,0.7727718,0.53688794,0.5764932,0.65919787,0.76896286,0.45032522,0.65919477,0.6592508,0.79950184,0.5479378,0.71145856,0.7659006,0.4869746,0.6011258,0.7424576,0.75706804,0.7197732,0.6593421,0.75048786,0.7498727,0.6465374,0.7770885,0.6030238,0.67557275,0.6980106,0.61883736,0.8341734,0.58395416,0.7512767,0.7408053,0.7166156,0.8228172,0.85897607,0.5276506,0.6937192,0.6498464,0.79813266,0.7808791,0.8260485,0.69989705,0.700269,0.67197776,0.23812434,0.70236546,0.73802906,0.39008957,0.42897722,0.4154394,0.69605136,0.47404745,0.85825896,0.7732628,0.82588553,0.732887,0.7729203,0.69929826,0.74347985,0.56766903,0.8122273,0.5579349,0.66977984,0.8768067,0.5347757,0.74744296,0.8110978,0.8744987,0.79798573,0.8480993,0.7906067,0.7631919,0.8022621,0.7413317,0.47389498,0.5278644,0.72912306,0.660854,0.71181315,0.8300088,0.82463515,0.6819937,0.8109992,0.86386204,0.68378216,0.7846275,0.7587905,0.64005435,0.73403656,0.6792378,0.52326256,0.30630174,0.612604,0.52543116,0.29131737,0.79787827,0.768917,0.50061095,0.6406693,0.43831104,0.85961014,0.6464434,0.7120172,0.44050443,0.7384753,0.65742207,0.15893301,0.680549,0.687735,0.4608631,0.6382104,0.4523346,0.2670743,0.7614152,0.5077356,0.8456013,0.46322906,0.44040442,0.71396226,0.6846551,0.6443946,0.7441757,0.7005304,0.39778927,0.48440263,0.8115208,0.8250285,0.57779986,0.47394896,0.3426569,0.63210374,0.37444097,0.55212176,0.48173335,0.44285408,0.79453486,0.66165376,0.6809689,0.76348317,0.73762006,0.58414656,0.5346147,0.44280994,0.5979189,0.77839744,0.7851584,0.73133403,0.46934038,,0.2897301,0.5111645,0.28674847,0.7239367,0.71004164,0.299555,0.5644764,0.5096488,0.74152917,0.70913464,0.5567886,0.51072073,0.7449494,0.1213021,0.41430366,
0.6064774,0.73101366,0.20952792,0.2800946,0.19682741,0.2375582,0.12391978,0.37480667,0.4207544,0.3756353,0.6072554,0.3433159,0.6434054,0.6381337,0.3860541,0.22460662,0.27948323,0.46693864,0.1857616,0.52020025,0.45390972,0.41183242,0.24858348,0.24950673,0.49608153,0.22430356,0.36607793,0.6274463,0.25684893,0.41359636,0.4666511,0.75028616,0.23378167,0.11694842,0.4888034,0.74812746,0.5364648,0.45592135,0.72074324,0.075593024,0.58319014,0.6211583,0.77953905,0.28864697,0.19042599,0.5724156,0.6114232,0.5204421,0.41712633,0.76414216,0.4155425,0.5531725,0.760598,0.6364514,0.6185465,0.71507084,0.6093029,0.6472825,0.69880855,0.77129406,0.7293807,0.6912159,0.6071285,0.41440487,0.79999584,0.7296677,0.6747225,0.4790005,0.6674403,0.79398656,0.7454843,0.43388003,0.76483876,0.6122402,0.69712406,0.7614878,0.70010847,0.617914,0.6712828,0.57608837,0.07558014,0.7049061,0.6986009,0.47460568,0.42879632,0.47943732,0.67409664,0.5224317,0.785442,0.63609993,0.78319454,0.6385883,0.5525932,0.62103736,0.71057445,0.64270204,0.7570841,0.53498036,0.7029083,0.7407451,0.69710594,0.7201754,0.7562558,0.63806915,0.74519354,0.6947844,0.47663337,0.6109851,0.7646004,0.73622286,0.55807894,0.54275876,0.80849296,0.7002553,0.64142865,0.7724094,0.43138614,0.62868243,0.59967273,0.6007256,0.62335074,0.72840095,0.64197767,0.8299545,0.624951,0.6097992,0.41812304,0.4072361,0.57756954,0.50018525,0.18789108,0.41763207,0.71874267,0.32911944,0.7171259,0.3515722,0.7995974,0.5730438,0.57753587,0.4556005,0.50609404,0.55935675,0.47689936,0.5924468,0.6932939,0.58497083,0.7569319,0.63437283,0.43439227,0.68846256,0.6280791,0.64166015,0.5559364,0.39882082,0.5757693,0.6957742,0.5750883,0.3558529,0.43704897,0.7126732,0.5800888,0.7387963,0.73741794,0.53285533,0.38003737,0.6232378,0.5618524,0.38831595,0.44930616,0.48868003,0.55381566,0.686213,0.7249685,0.44078583,0.39232752,0.5603878,,,,,,0.33777773,0.64140594,0.30843633,0.6072829,0.033083294,0.5719426,0.20343256,0.81647986,0.43018568,0.7327796,0.19471052,0.64193326,0.34542707,0.6321814,0.5103939,0.8022302,0.59329516,0.15830322,0.28496146,0.6710914
0.27127847,0.42289978,0.3614335,0.39517176,0.44793105,0.2768763,0.36248204,0.6823185,0.49911895,0.20740134,0.5091347,0.68722355,0.71369815,0.69684273,0.70891595,0.23149233,0.5896982,0.5652309,0.2268172,0.39304662,0.38443345,0.29709226,0.12727977,0.5329512,0.60505974,0.14037444,0.4057966,0.4476726,0.3615195,0.4573826,0.46105942,0.44935894,0.33666623,0.25053543,0.3740937,0.3593495,0.54631186,0.45079702,0.79323334,0.16990386,0.52875733,0.61395097,0.73167056,0.31975543,0.36892694,0.6607652,0.57553774,0.49825275,0.7030272,0.80869853,0.4920548,0.2716199,0.7324997,0.40521827,0.6596557,0.68586785,0.6001583,0.61945915,0.47902367,0.6915347,0.650823,0.7312157,0.7082198,0.46139398,0.77314043,0.5175761,0.77379495,0.46944475,0.66484463,0.81580263,0.86625874,0.27749106,0.59018165,0.6992327,0.7056191,0.6983785,0.6483017,0.69662607,0.5832283,0.6620926,0.32162115,0.7315522,0.6843188,0.4100169,0.5176937,0.44374302,0.3987607,0.46416968,0.83421284,0.63019985,0.8174669,0.6745793,0.4223461,0.64932984,0.67250395,0.81487745,0.7265402,0.35958758,0.50204974,0.8259655,0.5112837,0.6361237,0.6666059,0.38340652,0.564806,0.500611,0.36527997,0.6428436,0.69293857,0.6935058,0.4310771,0.4877028,0.62613684,0.72941715,0.6601415,0.6333147,0.374762,0.5537544,0.5087092,0.38986337,0.70921975,0.7953561,0.7387874,0.48705307,0.54435164,0.4221891,0.4538802,0.37922952,0.55167323,0.33284757,0.19607978,0.7988353,0.7913486,0.8497994,0.8303836,0.49700955,0.85421926,0.2692048,0.60203934,0.46250778,0.6583442,0.508262,0.7097278,0.6861033,0.7695788,0.5106387,0.6055422,0.4427747,0.44280276,0.5852873,0.5974777,0.7296494,0.37694123,0.7073532,0.7148749,0.80842125,0.6004372,0.44563088,0.6337219,0.44087914,0.6437318,0.2905342,0.8236875,0.5306275,0.5359151,0.5453939,0.36831915,0.29090083,0.54821974,0.3301702,0.45107925,0.58702505,0.5587392,0.71384573,0.6269804,0.80080384,0.6674264,0.6103164,0.4586332,0.46948454,0.5919618,0.6584997,0.7136625,0.36132896,0.73456115,,0.5313499,0.27178258,0.16562411,0.6901844,0.79375905,0.56496733,0.74303186,0.67416114,0.7175936,0.5074182,0.7182545,0.7449225,0.44292158,0.45498347,0.79377943
0.14268416,0.63527715,0.30189565,0.34798223,0.15658373,0.24489416,0.16325946,0.19337822,0.364362,0.37556967,0.23026697,0.4657908,0.540511,0.6476417,0.5708802,0.31952685,0.42440814,0.5017075,0.50705534,0.5876678,0.5467883,0.5388118,0.26086655,0.41427436,0.21467249,0.44241166,0.5154258,0.338308,0.19794652,0.54292417,0.34440607,0.28988507,0.2216157,0.16760191,0.10186023,0.091861136,0.63077426,0.26642635,0.74733144,0.15620033,0.48916095,0.60236716,0.67785877,0.22485626,0.32582244,0.36730292,0.43398565,0.5430802,0.63185275,0.7147146,0.4107099,0.14542852,0.5136148,0.2868347,0.3764426,0.4092222,0.27282012,0.48778972,0.11428256,0.28261462,0.4763943,0.64225686,0.5098853,0.37587053,0.61607295,0.4554554,0.5695225,0.18469884,0.28680342,0.63854164,0.6261679,0.16535258,0.13474932,0.43763348,0.54099786,0.53025925,0.54555905,0.4055509,0.26458654,0.5399458,0.07134741,0.5663573,0.56479716,0.1551977,0.3302873,0.25566125,0.41279405,0.28508744,0.7635445,0.43371782,0.7163728,0.42983797,0.14668305,0.2963905,0.49327028,0.46354607,0.47715694,0.2930734,0.5169618,0.6103719,0.289771,0.6672285,0.61372024,0.17449442,0.33405787,0.20005533,0.346244,0.39000413,0.43373564,0.47514457,0.26400912,0.443775,0.60677755,0.21430218,0.6446467,0.31445527,0.18012433,0.4674717,0.33565181,0.16599177,0.3651846,0.6817511,0.6237071,0.36397162,0.4419464,0.06308627,0.49510372,0.23743096,0.45700094,0.29410666,0.36982143,0.4220027,0.7847569,0.7672715,0.70445913,0.27367273,0.8069755,0.80667603,0.6780456,0.5068537,0.30810004,0.500321,0.6477762,0.57624626,0.55557394,0.45437557,0.58564025,0.5778383,0.7851842,0.67645603,0.43739808,0.6454779,0.29928082,0.6956227,0.5479335,0.70389426,0.6260455,0.492247,0.4890556,0.67263055,0.23125784,0.7431196,0.6833656,0.5127942,0.56288093,0.522375,0.529204,0.40033388,0.6234667,0.5045529,0.6548888,0.7257846,0.8352351,0.53099674,0.39076072,0.73095304,0.6219224,0.43743777,0.42485455,0.65201455,0.5199913,0.658334,0.6683662,0.7688805,0.7233862,0.18917696,0.60453415,0.32183295,0.8163762,0.22112197,0.5349651,0.40374354,0.55501014,0.36749077,0.6691072,0.8030499,0.7855734,0.6601232,0.2923747,0.1802207,0.62105083
0.60573673,0.7742945,0.4723834,0.58292025,0.55733126,0.6192812,0.30045202,0.7391427,0.5586202,0.765948,0.39609733,0.47268498,0.4282074,0.61908036,0.8006641,0.36741284,0.46552092,0.51573807,0.7406241,0.9058171,0.35559556,0.70447975,0.54780775,0.38746312,0.6718576,0.5363122,0.5895333,0.65131843,0.5478343,0.6039084,0.5966064,0.7894132,0.2345108,0.3623751,0.41389915,0.38215867,0.78646797,0.52516514,0.7871171,0.2852347,0.849258,0.6920688,0.57008094,0.40864745,0.51004225,0.42916244,0.5558198,0.45774963,0.6821405,0.74004316,0.3239721,0.7283598,0.71909356,0.5131183,0.8547709,0.52668864,0.53294444,0.6647927,0.55838954,0.6020374,0.36919922,0.4338295,,0.47726747,,0.62530804,0.6294976,0.36983764,0.6173423,0.8219172,0.74008083,0.31750965,0.56203604,0.7302951,0.60321164,0.63389796,0.85924697,0.8391158,0.5298266,0.656512,0.18364266,0.669291,0.81638455,0.39102075,0.4359309,0.4300155,0.76992303,0.49728614,0.80835456,0.5278721,0.7556064,0.59817505,0.46907586,0.6655546,0.6681768,0.8963539,0.7560009,0.81996894,0.78166175,0.75822955,0.78824836,0.6830603,0.8465424,0.25500256,0.75218725,0.48775777,0.69268906,0.6350916,0.5853336,0.5841549,0.3214197,0.4509182,0.56608933,0.44323102,0.71683156,0.68028057,0.4893438,0.5084587,0.5209054,0.35740617,0.472149,0.8467784,0.8423222,0.80206907,0.7891502,0.36644468,0.64616865,0.6117884,0.61999923,0.53855693,0.64789647,0.8409688,0.8811423,0.89691365,0.75865775,0.56998515,0.86695915,0.73030156,0.79041046,0.64398974,0.6684087,0.61919904,0.7964731,0.62213033,0.6033729,0.5960138,0.5689782,0.79084396,0.9532563,0.79010224,0.5662701,0.9041516,0.4262911,0.77725315,0.787452,0.8639478,0.717764,0.6960949,0.78229153,0.530403,0.44675025,0.53663254,0.81492805,0.8356223,0.6974304,0.66913515,0.740657,0.45773146,0.82035625,0.6197494,0.59281856,0.83407396,0.7211263,0.6764478,0.5849947,0.7749782,0.73745537,0.59276444,0.5815327,0.8482738,0.84013164,0.8481339,0.7900357,0.6870209,0.6944508,0.43654254,0.554851,0.35631442,0.89659756,0.6200638,0.83441216,0.6346802,0.7649275,0.64891356,0.61786807,0.6214567,0.7309132,0.795747,0.5526012,0.65157694,0.8674564
0.757714,0.50106514,0.47900006,0.66099334,0.62418664,0.45805246,0.3886584,0.6649781,0.4794938,0.7639889,0.23425867,0.78218424,0.69307303,0.8302506,0.70231867,0.42264986,0.6684678,0.5702499,0.48577717,0.63416904,0.32178488,0.70581543,0.41451144,0.49495798,0.63917893,0.51151705,0.23798797,0.7434397,0.58375907,0.7856512,0.74458116,0.6093344,0.26993197,0.36235392,0.73288625,0.8139729,0.63289446,0.6147211,0.80043244,0.47159985,,0.71852994,0.64296454,0.28171828,0.7538633,0.65388405,0.5246631,0.53449684,0.6954676,0.55797595,0.4849041,0.5591124,0.6295013,0.34444317,0.3772922,0.83059293,0.42478263,0.6791067,0.44876704,0.7701173,0.5076269,0.727119,0.6377781,0.39800802,0.8425176,0.5360424,0.8393245,0.27474165,0.7368094,0.7701125,0.7505457,0.44174016,0.74918824,0.68368506,0.72321385,0.7451688,0.77905834,0.7685564,0.5321847,0.59586436,0.43718028,0.6097064,0.50022835,0.29632398,0.41736892,0.37660047,0.42888808,0.48370087,0.7807529,0.72226757,0.757197,0.6249087,0.5079867,0.6421393,0.6435522,0.77031827,0.64061457,0.37190378,0.61016244,0.43820772,0.7901041,0.7420029,0.70699465,0.2537508,0.7417135,0.6122439,0.43458992,0.692581,0.59020734,0.7250885,0.6241188,0.69852823,0.8077782,0.72146577,0.62506485,0.70219654,0.6596984,0.4787374,0.5259525,0.33231646,0.6052584,0.686977,0.70000356,0.5249052,0.58448243,0.22167195,0.22804248,0.65434766,0.79730976,0.8261801,0.7035091,0.6324507,0.59633607,0.7033161,0.28159344,0.28653875,0.7940313,0.7027319,0.71634585,0.3664381,0.5599113,0.5714476,0.6017755,0.6298883,0.73914343,0.7795145,0.8079745,0.8268885,0.6854139,0.54300094,0.7449697,0.6656801,0.6843066,0.66344625,0.5175632,0.7864579,0.77219945,0.52131045,0.58961236,0.83624846,0.66283834,0.6358292,0.7457087,0.69852996,0.77821934,0.8383721,0.8913344,0.35302716,0.7844723,0.17256346,0.88365495,0.71137166,0.850957,0.5558849,0.28442648,0.8939529,0.4698007,0.6681253,0.731531,0.7831537,0.76548404,0.58753675,0.59047365,0.44547573,0.78495204,0.51471275,0.64980465,0.35138503,0.3666055,0.9001732,0.72720844,0.5451964,0.6972541,0.55375516,0.700116,0.7085995,0.8292777,0.71732634,0.7134857,0.47782463,0.737075
0.4323898,0.5686217,0.35852492,0.3649824,0.3550272,0.3883312,0.36634547,0.48379162,0.4035699,0.53923595,0.31146944,0.5687601,0.63256186,0.718209,0.65175015,0.29231623,0.39513764,0.5578464,0.43424618,0.6405273,0.37205005,0.59177905,0.44955713,0.40213344,0.4528037,0.6117183,0.40953532,0.46080217,0.36602262,0.57113844,0.3354812,0.28719404,,0.35522774,0.7798575,0.7567961,0.5979705,0.47038183,0.73987293,0.30794933,0.543389,0.6604625,0.63107723,0.23562874,0.50317603,0.5939787,0.50575763,0.47495025,0.45187005,0.35614982,0.41085017,0.3063161,0.6664517,0.23514237,0.37081802,0.44641662,0.47074035,0.6093023,0.4500488,0.5630715,0.48441565,0.55380803,0.6233485,0.30438235,0.7024932,0.4551655,0.66116863,0.31895983,0.50635684,0.6630277,0.7162751,0.38713062,0.4432109,0.44475767,0.5845286,0.599035,0.6745014,0.68165284,0.37730396,0.6018349,0.16132505,0.3395826,0.70511734,0.21838447,0.33160663,0.2781196,0.4536062,0.30564186,0.8187416,0.41645572,0.80425227,0.5089162,0.317566,0.30537337,0.42823073,0.6396661,0.49971756,0.22925141,0.5647293,0.73006135,0.46082237,0.4930206,0.52663946,0.3303491,0.46122748,0.2728161,0.284548,0.42919856,0.5618015,0.39365673,0.24129985,0.47713354,0.46161023,0.2821613,0.6667578,0.570297,0.2223281,0.27681205,0.30585718,0.3266948,0.39483938,0.59001917,0.6526954,0.3505951,0.34268865,0.25177488,0.35775766,0.2911373,0.49925822,0.7176459,0.58413875,0.4231248,0.7275652,0.641109,0.1783582,0.22860558,0.7699717,0.7779716,0.60009867,0.3612206,0.53625274,0.43777603,0.6086896,0.53146785,0.61726606,0.50356984,0.75185645,0.3697375,0.507109,0.53287244,0.6662692,0.47486112,0.80400044,0.66120636,0.3878246,0.69684035,0.41821486,0.35248777,0.52955395,0.76715326,0.4206805,0.26798323,0.6540197,0.574125,0.6374873,0.5276189,0.5755266,0.38023102,0.5116086,0.42351755,0.8189363,0.71676433,0.80360883,0.57172805,0.587825,0.8519373,0.6486894,0.6407144,0.44346,0,0.66822976,0.69144166,0.6215748,0.39037123,0.7368746,0.25752482,0.50797415,0.2512432,0.2270941,0.44735473,0.7085653,0.3695162,0.6405008,0.66713613,0.6260175,0.7537739,0.7829696,0.6029504,0.28842902,0.1549096,0.62558323
0.54588526,0.4745186,0.97528285,0.78733313,0.4970965,0.5259401,1,0.82551825,0.66810584,1,0.8379819,0.64980006,0.30918273,0.7840866,0.39280185,0.4120193,0.37951216,0.44000864,0.017476488,0.65793073,0.5255349,0.3943464,0.48565233,0.47310442,0.6893653,0.73636174,0.58019626,0.89798254,0.40321872,0.9410408,0.66985327,0.6587913,0.76299757,0.42243177,0.66331655,0.49104777,0.6038949,0.3086793,0.86125726,0.57986265,0.8080768,0.5583577,0.76731503,0.3301467,0.55965,0.75264525,0.7556905,0.59837544,0.9585888,0.87062436,0.53624445,0.9755232,0.9234902,0.8155662,0.9597512,0.98017883,0.77344453,0.84416115,0.78104466,0.7188805,1,0.69172025,0.6530042,0.53912115,0.8605624,0.8075304,0.59273875,0.94382083,0.8285656,0.9794402,0.9549529,0.5241039,0.96425265,0.6277654,0.6147443,0.7080124,0.75717473,0.7374885,0.93118757,0.6988944,0.7421757,0.7864716,0.845093,0.5580891,0.680673,0.894183,0.92628837,0.5807411,0.9965084,0.49792656,1,0.7158668,0.76008695,0.86094826,0.66233534,0.75754416,0.7972044,0.42977974,0.6943864,0.85218114,0.7147678,0.8274631,0.98033285,0.6068012,0.7630873,1,0.60500455,0.72410536,0.67683625,0.5910303,0.81794286,0.65784883,0.6516376,0.6864733,0.93930614,0.9739848,0.8096742,0.83230585,0.9979475,0.78182507,0.96432143,0.9314673,0.97613376,0.55847645,0.8321217,0.597537,1,0.8339468,1,0.7709718,0.9775581,0.9799986,1,0.9552727,0.89405805,0.6396965,0.95641875,0.7361444,0.8401668,0.92890835,0.8876503,0.8331367,0.70982236,0.79524976,0.93305284,0.8915613,0.95914936,0.7235131,0.94935316,0.8422896,0.96826774,0.9664287,1,0.71802914,0.92766386,0.84402436,0.8327154,0.7219944,0.90820384,0.885547,0.9325123,0.5541904,1,1,0.654533,0.80759984,0.69994867,0.50846434,0.69528943,0.5803356,0.7360316,0.97366244,0.6527072,0.8476019,0.74669576,0.7269214,0.7623403,0.83238876,0.8620567,0.86185575,0.8183885,,,,,,,,,0.8488271,0.96516544,0.9268141,1,0.6816668,0.7387427,0.6007461,0.88455385,0.91379076,0.6126154,0.5924543,
